,SICK_id,Premise,Hypothesis,Modifier,Premise/Hypothesis/Both,Part of Premise/Hypothesis Modified,Ground Truth,GT,Modifier Type,nli-deberta-v3-base,ynie/roberta-large-snli_mnli_fever_anli_R1_R2_R3-nli,pair-classification-decomposable-attention-elmo,CompressedGT
1226,342,a girl with a black bag is abnormally on a crowded train,a cramped black train is abnormally on the bag of a girl,abnormally,Both,Verb,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1227,342,a girl with a black bag is elegantly on a crowded train,a cramped black train is on the bag of a girl,elegantly,Premise,Verb,Neutral,,Adjectives/Adverbs,FE,Contradiction,FE,Neutral
1228,342,a girl with a black bag is on a crowded train,a cramped black train is elegantly on the bag of a girl,elegantly,Hypothesis,Verb,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1229,342,a girl with a black bag is elegantly on a crowded train,a cramped black train is elegantly on the bag of a girl,elegantly,Both,Verb,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1230,342,a girl with a black bag is always on a crowded train,a cramped black train is on the bag of a girl,always,Premise,Verb,Neutral,,Universal,FE,Neutral,FE,Neutral
1231,342,a girl with a black bag is on a crowded train,a cramped black train is always on the bag of a girl,always,Hypothesis,Verb,Neutral,,Universal,FE,RE,FE,Neutral
1232,342,a girl with a black bag is always on a crowded train,a cramped black train is always on the bag of a girl,always,Both,Verb,Neutral,,Universal,FE,FE,FE,Neutral
1233,342,a girl with a black bag is never on a crowded train,a cramped black train is on the bag of a girl,never,Premise,Verb,Neutral,,Universal,Contradiction,Contradiction,FE,Neutral
1234,342,a girl with a black bag is on a crowded train,a cramped black train is never on the bag of a girl,never,Hypothesis,Verb,Neutral,,Universal,Contradiction,Contradiction,FE,Neutral
1235,342,a girl with a black bag is never on a crowded train,a cramped black train is never on the bag of a girl,never,Both,Verb,Neutral,,Universal,FE,FE,FE,Neutral
1237,342,A girl with a black bag is on a good crowded train,"A cramped black train is on the bag of a girl
",good,Premise,Object,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1238,342,A girl with a black bag is on a crowded train,A cramped black train is on the good bag of a girl,good,Hypothesis,Object,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1239,342,A girl with a black bag is on a good crowded train,A cramped black train is on the good bag of a girl,good,Both,Object,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1240,342,A girl with a black bag is on all but one crowded train,"A cramped black train is on the bag of a girl
",all but one,Premise,Object,Neutral,,Existential,Contradiction,Contradiction,FE,Neutral
1241,342,A girl with a black bag is on a crowded train,A cramped black train is on all but one bag of a girl,all but one,Hypothesis,Object,Neutral,,Existential,FE,RE,FE,Neutral
1242,342,A girl with a black bag is on all but one crowded train,A cramped black train is on all but one bag of a girl,all but one,Both,Object,Neutral,,Existential,FE,FE,FE,Neutral
1243,342,A girl with a black bag is on every crowded train,"A cramped black train is on the bag of a girl
",every,Premise,Object,Neutral,,Universal,FE,Contradiction,FE,Neutral
1244,342,A girl with a black bag is on a crowded train,A cramped black train is on every bag of a girl,every,Hypothesis,Object,Neutral,,Universal,RE,RE,FE,Neutral
1245,342,A girl with a black bag is on every crowded train,A cramped black train is on every bag of a girl,every,Both,Object,Neutral,,Universal,FE,RE,FE,Neutral
1246,342,A girl with a black bag is on a bad crowded train,"A cramped black train is on the bag of a girl
",bad,Premise,Object,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1247,342,A girl with a black bag is on a crowded train,A cramped black train is on the bad bag of a girl,bad,Hypothesis,Object,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1248,342,A girl with a black bag is on a bad crowded train,A cramped black train is on the bad bag of a girl,bad,Both,Object,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1249,342,A girl with a black bag is on a green crowded train,"A cramped black train is on the bag of a girl
",green,Premise,Object,Neutral,,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
1250,342,A girl with a black bag is on a crowded train,A cramped black train is on the green bag of a girl,green,Hypothesis,Object,Neutral,,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
1251,342,A girl with a black bag is on a green crowded train,A cramped black train is on the green bag of a girl,green,Both,Object,Neutral,,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
1252,342,A girl with a black bag is on a happy crowded train,"A cramped black train is on the bag of a girl
",happy,Premise,Object,Neutral,,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
1253,342,A girl with a black bag is on a crowded train,A cramped black train is on the happy bag of a girl,happy,Hypothesis,Object,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1254,342,A girl with a black bag is on a happy crowded train,A cramped black train is on the happy bag of a girl,happy,Both,Object,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1255,342,A girl with a black bag is on an abnormal crowded train,"A cramped black train is on the bag of a girl
",an abnormal,Premise,Object,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1256,342,A girl with a black bag is on a crowded train,A cramped black train is on an abnormal bag of a girl,an abnormal,Hypothesis,Object,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1257,342,A girl with a black bag is on an abnormal crowded train,A cramped black train is on an abnormal bag of a girl,an abnormal,Both,Object,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1258,342,A girl with a black bag is on a sad crowded train,"A cramped black train is on the bag of a girl
",sad,Premise,Object,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1259,342,A girl with a black bag is on a crowded train,A cramped black train is on the sad bag of a girl,sad,Hypothesis,Object,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1260,342,A girl with a black bag is on a sad crowded train,A cramped black train is on the sad bag of a girl,sad,Both,Object,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1261,342,A girl with a black bag is on no crowded train,"A cramped black train is on the bag of a girl
",no,Premise,Object,Neutral,,Negation,Contradiction,Contradiction,FE,Neutral
1262,342,A girl with a black bag is on a crowded train,A cramped black train is on no bag of a girl,no,Hypothesis,Object,Neutral,,Negation,Contradiction,Contradiction,FE,Neutral
1263,342,A girl with a black bag is on no crowded train,A cramped black train is on no bag of a girl,no,Both,Object,Neutral,,Negation,Contradiction,Contradiction,FE,Neutral
1264,342,A girl with a black bag is on some crowded train,"A cramped black train is on the bag of a girl
",some,Premise,Object,Neutral,,Existential,FE,RE,FE,Neutral
1265,342,A girl with a black bag is on a crowded train,A cramped black train is on some bag of a girl,some,Hypothesis,Object,Neutral,,Existential,FE,RE,FE,Neutral
1266,342,A girl with a black bag is on some crowded train,A cramped black train is on some bag of a girl,some,Both,Object,Neutral,,Existential,FE,RE,FE,Neutral
1267,342,A girl with a black bag is on exactly one crowded train,"A cramped black train is on the bag of a girl
",exactly one,Premise,Object,Neutral,,Existential,FE,FE,FE,Neutral
1268,342,A girl with a black bag is on a crowded train,A cramped black train is on exactly one bag of a girl,exactly one,Hypothesis,Object,Neutral,,Existential,FE,Contradiction,FE,Neutral
1269,342,A girl with a black bag is on exactly one crowded train,A cramped black train is on exactly one bag of a girl,exactly one,Both,Object,Neutral,,Existential,FE,FE,FE,Neutral
1270,342,A girl with a black bag is on an elegant crowded train,"A cramped black train is on the bag of a girl
",an elegant,Premise,Object,Neutral,,Adjectives/Adverbs,FE,Contradiction,FE,Neutral
1271,342,A girl with a black bag is on a crowded train,A cramped black train is on an elegant bag of a girl,an elegant,Hypothesis,Object,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1272,342,A girl with a black bag is on an elegant crowded train,A cramped black train is on an elegant bag of a girl,an elegant,Both,Object,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1273,129,an old man is sitting in a field,a man is sitting in a field,NONE,NONE,NONE,FE,,No Modifiers,FE,FE,FE,FE
1274,129,every old man is sitting in a field,a man is sitting in a field,every,premise,subject,FE,,Universal,FE,FE,FE,FE
1275,129,an old man is sitting in a field,every man is sitting in a field,every,hypothesis,subject,RE,,Universal,Neutral,Neutral,FE,RE
1276,129,every old man is sitting in a field,every man is sitting in a field,every,Both,subject,RE,,Universal,FE,FE,FE,RE
1277,129,some old man is sitting in a field,a man is sitting in a field,some,premise,subject,FE,,Existential,FE,FE,FE,FE
1278,129,an old man is sitting in a field,some man is sitting in a field,some,hypothesis,subject,FE,,Existential,Neutral,FE,FE,FE
1279,129,some old man is sitting in a field,some man is sitting in a field,some,Both,subject,FE,,Existential,FE,FE,FE,FE
1280,129,at least old man is sitting in a field,a man is sitting in a field,at least,premise,subject,FE,,Existential,FE,FE,FE,FE
1281,129,an old man is sitting in a field,at least man is sitting in a field,at least,hypothesis,subject,FE,,Existential,FE,FE,FE,FE
1282,129,at least old man is sitting in a field,at least man is sitting in a field,at least,Both,subject,FE,,Existential,FE,FE,FE,FE
1283,129,not every old man is sitting in a field,a man is sitting in a field,not every,premise,subject,Neutral,,Negation,FE,FE,FE,Neutral
1284,129,an old man is sitting in a field,not every man is sitting in a field,not every,hypothesis,subject,Neutral,,Negation,Neutral,Neutral,FE,Neutral
1285,129,not every old man is sitting in a field,not every man is sitting in a field,not every,Both,subject,FE,,Negation,FE,FE,FE,FE
1286,129,exactly one old man is sitting in a field,a man is sitting in a field,exactly one,premise,subject,FE,,Existential,FE,FE,FE,FE
1287,129,an old man is sitting in a field,exactly one man is sitting in a field,exactly one,hypothesis,subject,Neutral,,Existential,FE,FE,FE,Neutral
1288,129,exactly one old man is sitting in a field,exactly one man is sitting in a field,exactly one,Both,subject,FE,,Existential,FE,FE,FE,FE
1289,129,all but one old man is sitting in a field,a man is sitting in a field,all but one,premise,subject,FE,,Existential,FE,FE,FE,FE
1290,129,an old man is sitting in a field,all but one man is sitting in a field,all but one,hypothesis,subject,RE,,Existential,Contradiction,Contradiction,FE,RE
1291,129,all but one old man is sitting in a field,all but one man is sitting in a field,all but one,Both,subject,Neutral,,Existential,FE,FE,FE,Neutral
1292,129,a bad old man is sitting in a field,a bad man is sitting in a field,bad,Both,subject,FE,,Adjectives/Adverbs,FE,FE,FE,FE
1293,129,an old man is not sitting in a field,a man is sitting in a field,not,Premise,verb,Neutral,,Negation,Contradiction,Contradiction,FE,Neutral
1294,129,an old man is sitting in a field,a man is not sitting in a field,not,Hypothesis,verb,Negation,,Negation,Contradiction,Contradiction,FE,Contradiction
1295,129,an old man is not sitting in a field,a man is not sitting in a field,not,Both,verb,FE,,Negation,FE,FE,FE,FE
1296,129,an old man is abnormally sitting in a field,a man is sitting in a field,abnormally,Premise,verb,FE,,Adjectives/Adverbs,FE,FE,FE,FE
1297,129,an old man is sitting in a field,a man is abnormally sitting in a field,abnormally,Hypothesis,verb,Neutral,,Adjectives/Adverbs,FE,Neutral,FE,Neutral
1298,129,an old man is abnormally sitting in a field,a man is abnormally sitting in a field,abnormally,Both,verb,FE,,Adjectives/Adverbs,FE,FE,FE,FE
1299,129,an old man is elegantly sitting in a field,a man is sitting in a field,elegantly,Premise,verb,FE,,Adjectives/Adverbs,FE,FE,FE,FE
1300,129,an old man is sitting in a field,a man is elegantly sitting in a field,elegantly,Hypothesis,verb,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1301,129,an old man is elegantly sitting in a field,a man is elegantly sitting in a field,elegantly,Both,verb,FE,,Adjectives/Adverbs,FE,FE,FE,FE
1302,129,an old man is always sitting in a field,a man is sitting in a field,always,Premise,verb,FE,,Universal,FE,FE,FE,FE
1303,129,an old man is sitting in a field,a man is always sitting in a field,always,Hypothesis,verb,Neutral,,Universal,Neutral,Neutral,FE,Neutral
1304,129,an old man is always sitting in a field,a man is always sitting in a field,always,Both,verb,FE,,Universal,FE,FE,FE,FE
1305,129,an old man is never sitting in a field,a man is sitting in a field,never,Premise,verb,Neutral,,Universal,Contradiction,Contradiction,FE,Neutral
1306,129,an old man is sitting in a field,a man is never sitting in a field,never,Hypothesis,verb,Neutral,,Universal,Contradiction,Contradiction,FE,Neutral
1307,129,an old man is never sitting in a field,a man is never sitting in a field,never,Both,verb,Neutral,,Universal,FE,FE,FE,Neutral
1309,129,an old man is sitting in a good field,a man is sitting in a field,good,Premise,Object,FE,,Adjectives/Adverbs,FE,FE,FE,FE
1310,129,an old man is sitting in a field,a man is sitting in a good field,good,Hypothesis,Object,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1311,129,an old man is sitting in a good field,a man is sitting in a good field,good,Both,Object,FE,,Adjectives/Adverbs,FE,FE,FE,FE
1312,129,an old man is sitting in all but one field,a man is sitting in a field,all but one,Premise,Object,FE,,Existential,FE,FE,FE,FE
1313,129,an old man is sitting in a field,a man is sitting in all but one field,all but one,Hypothesis,Object,Neutral,,Existential,Contradiction,Neutral,FE,Neutral
1314,129,an old man is sitting in all but one field,a man is sitting in all but one field,all but one,Both,Object,FE,,Existential,FE,FE,FE,FE
1315,129,an old man is sitting in every field,a man is sitting in a field,every,Premise,Object,FE,,Universal,FE,FE,FE,FE
